_unit_id,airline,text
681460565,US Airways,@USAirways honest question - how is a 1-way ticket from Charlotte (your hub) to LAX (2nd biggest city in USA) almost $600?????
681460567,US Airways,@USAirways  how does one downgrade a flight?
681460568,US Airways,@USAirways I'm shutting my data off for the flight. I want some response by the time I land.  You have 2 hours.
681460570,US Airways,@USAirways only happened because u couldn't get us home the next day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags
681460571,US Airways,@USAirways I will never fly @USAirways again
681460572,US Airways,@USAirways the exhaustion of traveling n runnin thru the airport and tryin 2rent a car n not killin myself my family or anybody on the road
681460573,US Airways,@USAirways OFFERING to give up my bag which you usually have to force passengers to do. I am in a state of shock.
681460575,US Airways,@USAirways power trip. I felt completely threatened and unsafe and I am so angry. Derrick Bussey.  DCA. Would like to reiterate that I was
681460577,US Airways,@USAirways thank you for putting me on a flight that will be leaving Late Flightr than the original flight I was booked on.
681460579,US Airways,@USAirways and I would have been willing to give him the benefit of the doubt and say we misunderstood each other until he went on a
681460580,US Airways,@USAirways look out for flying rocks this time! It's a bird it's a plane! Nah never mind it's just a rock...
681460582,US Airways,@USAirways doesn't take into account the $450 it cost 2 rent a car 2 drive home
681460583,US Airways,"@USAirways even if I was the single most unreasonable human being on planet earth, there is no excuse for his treatment of me."
681460585,US Airways,@USAirways you are supposed to be in the business of belong customers; not humiliating them
681460588,US Airways,@USAirways this is no way to treat women.  I want someone to contact me and explain how they will make this acceptable.
681460589,US Airways,@USAirways citizen. I fly your airline constantly and am so offended.  Derrick Bussey. Now Im crying on this airplane because I'm so upset
681460591,US Airways,@USAirways @united really know how to leave someone stranded after a funeral. Props to you guys. Really making this the perfect Monday.
681460594,US Airways,@USAirways we had a friend there telling the gate attendant and the stewardess what was going on #notourfaultyoudontuseyourgatesright
681460595,US Airways,"@USAirways Am I allowed to carry on a suit bag and carry on bag? My suit bag will hang like a jacket would. It is soft sided, 48"""
681460597,US Airways,@USAirways owes Tammy from the Winston-Salem call center for keeping me as a customer!
681460599,US Airways,@USAirways the jetway because he felt I was disrespectful. I have never been treated this way particularly when I was trying to be a good c
681460600,US Airways,@USAirways with such disrespect I cannot even begin to explain. He has an issue with women and he literally yelled at me and pulled me off
681460602,US Airways,@USAirways what happens if it isn't located
681460604,US Airways,@USAirways I want to speak with someone immediately. I am shaking with rage. I offered to hate check my bag and Derrick bussey treated me
681460605,US Airways,@USAirways so it's a $25.00 bag fee for a golf bag on a domestic flight?
681460607,US Airways,@USAirways is okay for u 2 Cancelled Flight change a flight when good 4 u but you cant logistically figure out what 2 do when a plane comes in on time
681460608,US Airways,@USAirways Thanks but when I asked for a change with no cost for you the only desition was nade by computer. Now is Late Flight
681460610,US Airways,"@USAirways hi guys, do you have a general enquires email address please? Thanks David."
681460612,US Airways,@USAirways if you actually cared about what you did it would be one thing. Sounds like you don't like being told how lousy your service is.
681460614,US Airways,@USAirways you idiots kept an on time plane on the Tarmac for over an hour forcing us to not be there 10 minutes before.
681460615,US Airways,@USAirways cust svc just let it slip that previous cust svc lied to me about supervisors &amp; corporate ph#. $200 to change a $130 tix? No thx.
681460617,US Airways,@USAirways following you now
681460618,US Airways,@USAirways sorry I didn't realize I wasn't following you
681460620,US Airways,@USAirways please fix your reservations phone system.  The weather/backup could not possibly be bad for 10 days!  #goodgriefpeople
681460621,US Airways,@USAirways I made it! Thanks for the help!
681460623,US Airways,@USAirways - Huge props to Parizad at checkin in Sacramento for her help on Friday to get 3 of us home when other airlines were delayed
681460624,US Airways,"@USAirways is there an additional charge for a golf bag with clubs , shoes, and golf balls, if that's the only piece of luggage you check?"
681460625,US Airways,@USAirways I have a flight voucher/confirmation code but there is no where for me to enter it on your checkout page while Flight Booking Problems. Pls help
681460626,US Airways,@USAirways 1-2! Rock hit the plane! In a delay now! Never an easy day with US Airways! Ya never fail to let me down!
681460628,US Airways,@USAirways just an FYI I'll be writing registered letters 2 your ceo and those down the line 4 the shameful treatment and reactions we got.
681460630,US Airways,@USAirways you guys Cancelled Flightled two of my flights yesterday and I checked the bag to Huntsville and it went missing in Philly.
681460631,US Airways,"@USAirways if I apply for ur credit card, do you automatically get the companion certificate or do I have to wait for it?"
681460633,US Airways,"@USAirways customer service failure aside, one would think you guys would care about inaccurate manifests. I'm sure TSA would."
681460635,US Airways,@USAirways I find it funny that @PHLAirport responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready
681460636,US Airways,@USAirways I get some bs from a guy at the door says door closes 10 minutes before it backs out. Yet I know for a fact it was 5 people short
681460638,US Airways,@USAirways our flight was rebooked with you and we want to change our seats or upgrade to 1st class. Can you help? Phones are down.
681460640,US Airways,@USAirways I need to speak with a customer service agent today between 5-8pm  I had an unfortunate incident of discrimination today.
681460643,US Airways,@USAirways @CLTDouglas slowest baggage claim ever
681460645,US Airways,@USAirways Don't blame it on weather. Rep at counter cost me entire day - not weather.  Printed Boarding Pass too Late Flight. #TakeResponsibility
681460647,US Airways,@USAirways too Late Flight.
681460648,US Airways,@USAirways delays due to refueling are out of your control? If that's true I never want to fly US Airways again
681460649,US Airways,@USAirways @AmericanAir shout out to Diane at EYW for helping get us home today instead of tomorrow (even if a little Late Flight!)
681460650,US Airways,@USAirways made it! Just! Huge relief - thanks for your help!
681460652,US Airways,@USAirways how about now getting us the rest of our bags please? We only received 2 of 5. Can you help with that?
681460654,US Airways,@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times
681460655,US Airways,"@USAirways It's 838. We boarded and we are waiting now to take off, hopefully."
681460657,US Airways,"@USAirways - thanks, I hope so. Maybe you can put in a good word for me? ;-)"
681460659,US Airways,@USAirways US 728/Feb 21. Arrive 7 hrs Late Flight; checked car seat missing. No replacement available. Has yet to arrive more than 24 hours Late Flightr.
681460661,US Airways,@USAirways you guys lost my luggage
681460663,US Airways,@USAirways US 728/Feb 21 Kim Y says: leaving on 15 minutes once paperwork is done. Wheels up ~ 1.5 hours Late Flightr.
681460664,US Airways,@USAirways US 728/Feb 21 Hour 6 on plane when US Airways representative Kim Y enters deteriorating picture. Unhelpful with no assurances.
681460666,US Airways,"@USAirways @marvinatorsb thnk you for response,all flights were full, couldn't get out until tmrw, had to Cancelled Flight and go w/other airline"
681460668,US Airways,@USAirways US 728/Feb 21. Ground power shorts again for the third time. Weary German passenger deplanes. Makes me jealous. Auf wiedersehen!
