_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681455687,FALSE,finalized,3,2/25/15 4:21,positive,1,,,Southwest,,geekstiel,,0,,2/20/15 8:20,5.68807E+17,,Atlantic Time (Canada)
681455688,FALSE,finalized,3,2/25/15 3:16,negative,0.663,Late Flight,0.663,Southwest,,coltsgal88,,0,,2/20/15 8:19,5.68807E+17,,
681455689,FALSE,finalized,3,2/25/15 6:53,negative,1,Flight Booking Problems,0.6559,Southwest,,parshooter321,,0,"[33.1973379, -96.7573509]",2/20/15 8:08,5.68804E+17,,
681455690,FALSE,finalized,3,2/25/15 9:48,neutral,1,,,Southwest,,geekstiel,,0,,2/20/15 8:04,5.68803E+17,,Atlantic Time (Canada)
681455691,FALSE,finalized,3,2/25/15 0:59,neutral,1,,,Southwest,,Dragons_103,,0,,2/20/15 8:00,5.68802E+17,,
681455692,FALSE,finalized,3,2/25/15 4:03,negative,1,Late Flight,1,Southwest,,Vindictive_tK,,0,,2/20/15 8:00,5.68802E+17,www.twitch.tv/sovindictive,Eastern Time (US & Canada)
681455694,FALSE,finalized,3,2/25/15 9:46,neutral,1,,,Southwest,,stacymichael14,,0,,2/20/15 7:59,5.68802E+17,,
681455695,FALSE,finalized,3,2/25/15 0:50,neutral,1,,,Southwest,,Dragons_103,,0,,2/20/15 7:59,5.68802E+17,,
681455696,FALSE,finalized,3,2/25/15 3:24,neutral,1,,,Southwest,,_mighty_max_,,0,,2/20/15 7:59,5.68802E+17,"Raleigh, NC",
681455697,FALSE,finalized,3,2/25/15 9:39,neutral,1,,,Southwest,,d4nigirl,,0,"[26.08232307, -80.16234879]",2/20/15 7:57,5.68802E+17,"Douglaston, NY",Atlantic Time (Canada)
681455698,FALSE,finalized,3,2/25/15 9:44,positive,1,,,Southwest,,matthewhirsch,,0,,2/20/15 7:55,5.68801E+17,"Hoboken, NJ",Eastern Time (US & Canada)
681455699,FALSE,finalized,3,2/25/15 1:01,positive,1,,,Southwest,,Sinatra1979,,0,,2/20/15 7:52,5.688E+17,Ohio (by way of Nebraska),Eastern Time (US & Canada)
681455700,FALSE,finalized,3,2/25/15 8:30,negative,1,Customer Service Issue,0.6844,Southwest,,billyontherun,,0,,2/20/15 7:51,5.688E+17,,Eastern Time (US & Canada)
681455701,FALSE,finalized,3,2/25/15 3:21,negative,0.6386,Cancelled Flight,0.3295,Southwest,,DrKenRussell,,0,,2/20/15 7:44,5.68798E+17,,Eastern Time (US & Canada)
681455702,FALSE,finalized,3,2/25/15 3:41,negative,1,Customer Service Issue,1,Southwest,,billyontherun,,0,,2/20/15 7:42,5.68798E+17,,Eastern Time (US & Canada)
681455703,FALSE,finalized,3,2/25/15 9:32,negative,0.6808,Can't Tell,0.3514,Southwest,,lot223,,0,,2/20/15 7:42,5.68798E+17,,Central Time (US & Canada)
681455704,FALSE,finalized,3,2/25/15 10:02,positive,1,,,Southwest,,Mercer312,,0,,2/20/15 7:34,5.68796E+17,"Dallas, TX ",Eastern Time (US & Canada)
681455705,FALSE,finalized,3,2/25/15 8:28,positive,1,,,Southwest,,Cindy318,,0,,2/20/15 7:30,5.68795E+17,Indiana,Indiana (East)
681455706,FALSE,finalized,3,2/25/15 10:24,neutral,1,,,Southwest,,Sinatra1979,,0,,2/20/15 7:26,5.68794E+17,Ohio (by way of Nebraska),Eastern Time (US & Canada)
681455707,FALSE,finalized,3,2/25/15 2:30,positive,1,,,Southwest,,Lil_Larso,,0,,2/20/15 7:16,5.68791E+17,"Grand Rapids,MI & Orlando, FL",Pacific Time (US & Canada)
681455708,FALSE,finalized,3,2/25/15 7:17,neutral,0.6601,,,Southwest,,lot223,,0,,2/20/15 7:04,5.68788E+17,,Central Time (US & Canada)
681455709,FALSE,finalized,3,2/25/15 6:49,positive,1,,,Southwest,,Tinygami,,0,,2/20/15 7:02,5.68788E+17,Michigan,Tehran
681455710,FALSE,finalized,3,2/25/15 7:50,negative,0.7128,Customer Service Issue,0.3723,Southwest,,pjfuller,,0,,2/20/15 7:02,5.68788E+17,10 Miles South of Nowhere,Central Time (US & Canada)
681455711,FALSE,finalized,3,2/25/15 5:30,positive,0.6659,,,Southwest,,LENSconcept,,0,,2/20/15 6:59,5.68787E+17,,Eastern Time (US & Canada)
681455712,FALSE,finalized,3,2/25/15 8:39,negative,0.654,Customer Service Issue,0.654,Southwest,,elms614,,0,,2/20/15 6:54,5.68786E+17,"Columbus, OH",Eastern Time (US & Canada)
681455713,FALSE,finalized,3,2/25/15 10:16,positive,0.3685,,0,Southwest,,carlostopeca,,0,,2/20/15 6:49,5.68785E+17,,
681455714,FALSE,finalized,3,2/25/15 8:12,positive,0.6955,,,Southwest,,Danehowell40,,0,"[33.67698231, -117.8647932]",2/20/15 6:49,5.68784E+17,,Pacific Time (US & Canada)
681455716,FALSE,finalized,3,2/25/15 3:24,negative,1,Customer Service Issue,0.625,Southwest,,parshooter321,,0,"[33.18882771, -96.64036423]",2/20/15 6:48,5.68784E+17,,
681455717,FALSE,finalized,3,2/25/15 2:57,negative,1,Can't Tell,1,Southwest,,carlostopeca,,0,,2/20/15 6:48,5.68784E+17,,
681455718,FALSE,finalized,3,2/25/15 4:24,neutral,0.6542,,,Southwest,,svssywentz,,0,,2/20/15 6:42,5.68783E+17,,
681455719,FALSE,finalized,3,2/25/15 5:17,positive,1,,,Southwest,,svssywentz,,0,,2/20/15 6:38,5.68782E+17,,
681455720,FALSE,finalized,3,2/25/15 7:46,negative,1,Customer Service Issue,0.3544,Southwest,,BCCoble,,0,,2/20/15 6:37,5.68782E+17,"Grand Rapids, MI",Central Time (US & Canada)
681455721,FALSE,finalized,3,2/25/15 5:20,negative,1,Bad Flight,1,Southwest,,pjfuller,,0,,2/20/15 6:37,5.68781E+17,10 Miles South of Nowhere,Central Time (US & Canada)
681455722,FALSE,finalized,3,2/25/15 4:16,neutral,0.3389,,0,Southwest,,wagneraj,,0,,2/20/15 6:37,5.68781E+17,,
681455723,FALSE,finalized,3,2/25/15 2:54,neutral,0.66,,,Southwest,,geekstiel,,0,,2/20/15 6:31,5.6878E+17,,Atlantic Time (Canada)
681455724,FALSE,finalized,3,2/25/15 3:12,negative,1,Bad Flight,0.6872,Southwest,,rebekahcancino,,0,,2/20/15 6:29,5.68779E+17,"PHX, AZ",Arizona
681455725,FALSE,finalized,3,2/25/15 4:16,negative,1,Can't Tell,0.6723,Southwest,,rebekahcancino,,0,,2/20/15 6:27,5.68779E+17,"PHX, AZ",Arizona
681455726,FALSE,finalized,3,2/25/15 6:47,negative,1,Lost Luggage,1,Southwest,,LENSconcept,,0,,2/20/15 6:27,5.68779E+17,,Eastern Time (US & Canada)
681455727,FALSE,finalized,3,2/25/15 9:32,negative,1,Bad Flight,0.6706,Southwest,,rebekahcancino,,0,,2/20/15 6:24,5.68778E+17,"PHX, AZ",Arizona
681455728,FALSE,finalized,3,2/25/15 5:38,negative,0.6632,Bad Flight,0.3474,Southwest,,dealWHITit,,0,,2/20/15 6:23,5.68778E+17,,Indiana (East)
681455729,FALSE,finalized,3,2/25/15 2:37,neutral,0.3469,,0,Southwest,,Milwaukette,,0,,2/20/15 6:18,5.68777E+17,"Milwaukee, WI",Atlantic Time (Canada)
681455730,FALSE,finalized,3,2/25/15 5:19,neutral,1,,,Southwest,,tracyannmanning,,0,,2/20/15 6:08,5.68774E+17,"Suwanee, GA",Pacific Time (US & Canada)
681455731,FALSE,finalized,3,2/25/15 2:14,positive,1,,,Southwest,,tradingtrainer,,0,,2/20/15 6:06,5.68774E+17,Colorado,Mountain Time (US & Canada)
681455732,FALSE,finalized,3,2/25/15 5:01,positive,1,,,Southwest,,chuckgose,,0,,2/20/15 6:03,5.68773E+17,"Indianapolis, IN",Indiana (East)
681455733,FALSE,finalized,3,2/25/15 2:01,negative,1,Customer Service Issue,1,Southwest,,stilettoslife,,0,,2/20/15 6:03,5.68773E+17,"Baltimore, MD",Eastern Time (US & Canada)
681455734,FALSE,finalized,3,2/25/15 3:04,negative,1,Can't Tell,1,Southwest,,luoyegongfu,,0,,2/20/15 6:03,5.68773E+17,"Tempe, AZ & World Wide",Tehran
681455735,FALSE,finalized,3,2/25/15 3:20,negative,1,Lost Luggage,1,Southwest,,stilettoslife,,0,,2/20/15 6:02,5.68773E+17,"Baltimore, MD",Eastern Time (US & Canada)
681455736,FALSE,finalized,3,2/25/15 3:50,negative,1,Customer Service Issue,0.6818,Southwest,,stilettoslife,,0,,2/20/15 6:01,5.68772E+17,"Baltimore, MD",Eastern Time (US & Canada)
681455737,FALSE,finalized,3,2/25/15 9:22,neutral,0.6426,,0,Southwest,,patrickisarobot,,0,,2/20/15 5:47,5.68769E+17,In my mind,Mountain Time (US & Canada)
681455738,FALSE,finalized,3,2/25/15 4:30,neutral,0.6904,,,Southwest,,LegendLeng,,0,,2/20/15 5:47,5.68769E+17,,Central Time (US & Canada)
681455739,FALSE,finalized,3,2/25/15 8:40,negative,1,Flight Booking Problems,0.3763,Southwest,,luoyegongfu,,0,,2/20/15 5:44,5.68768E+17,"Tempe, AZ & World Wide",Tehran
681455740,FALSE,finalized,3,2/25/15 3:24,neutral,1,,,Southwest,,andylapin,,0,,2/20/15 5:28,5.68764E+17,,Pacific Time (US & Canada)
681455741,FALSE,finalized,3,2/25/15 4:35,negative,1,Bad Flight,0.6452,Southwest,,andylapin,,0,,2/20/15 5:27,5.68764E+17,,Pacific Time (US & Canada)
681455742,FALSE,finalized,3,2/25/15 2:39,negative,1,Can't Tell,0.6699,Southwest,,birdman64015,,0,,2/20/15 5:27,5.68764E+17,"Missouri, unfortunately.",Central Time (US & Canada)
681455743,FALSE,finalized,3,2/25/15 10:37,positive,1,,,Southwest,,Lb364,,0,,2/20/15 5:24,5.68763E+17,,
681455744,FALSE,finalized,3,2/25/15 5:37,negative,1,Customer Service Issue,0.6494,Southwest,,tracyannmanning,,0,"[40.774588, -73.8708903]",2/20/15 5:24,5.68763E+17,"Suwanee, GA",Pacific Time (US & Canada)
681455745,FALSE,finalized,3,2/25/15 10:00,positive,1,,,Southwest,,beefsnout,,0,,2/20/15 5:21,5.68762E+17,"Reno, NV, USA, Earth, Sol",Pacific Time (US & Canada)
681455746,FALSE,finalized,3,2/25/15 2:19,negative,1,Lost Luggage,0.6511,Southwest,,dman610_dave,,0,,2/20/15 5:20,5.68762E+17,,Atlantic Time (Canada)
681455747,FALSE,finalized,3,2/25/15 6:53,negative,1,Cancelled Flight,1,Southwest,,birdman64015,,0,,2/20/15 5:15,5.68761E+17,"Missouri, unfortunately.",Central Time (US & Canada)
681455748,FALSE,finalized,3,2/25/15 4:46,positive,1,,,Southwest,,butimvikki,,0,,2/20/15 5:11,5.6876E+17,D{M}V,Quito
681455749,FALSE,finalized,3,2/25/15 3:54,positive,0.6509,,,Southwest,,derekbarney,,0,,2/20/15 5:04,5.68758E+17,"Portsmouth, NH",Eastern Time (US & Canada)
681455750,FALSE,finalized,3,2/25/15 2:41,negative,1,Can't Tell,0.3513,Southwest,,birdman64015,,0,,2/20/15 4:52,5.68755E+17,"Missouri, unfortunately.",Central Time (US & Canada)
681455751,FALSE,finalized,3,2/25/15 7:46,neutral,0.6284,,0,Southwest,,Kay2run,,0,,2/20/15 4:45,5.68753E+17,St. Louis,Central Time (US & Canada)
681455752,TRUE,golden,229,,neutral,0.916,,0,Southwest,neutral,kalenski,,0,,2/20/15 4:41,5.68752E+17,Denver,Mountain Time (US & Canada)
681455753,FALSE,finalized,3,2/25/15 7:14,negative,0.6651,Flight Attendant Complaints,0.3418,Southwest,,andylapin,,0,,2/20/15 4:00,5.68742E+17,,Pacific Time (US & Canada)
681455754,FALSE,finalized,3,2/25/15 9:58,negative,1,longlines,0.3641,Southwest,,derekbarney,,0,,2/20/15 2:50,5.68724E+17,"Portsmouth, NH",Eastern Time (US & Canada)
681455755,FALSE,finalized,3,2/25/15 9:03,positive,1,,,Southwest,,Lb364,,0,,2/20/15 1:04,5.68698E+17,,
681455756,FALSE,finalized,3,2/25/15 8:17,negative,1,Flight Booking Problems,1,Southwest,,vdeshp2,,0,"[37.78915629, -122.4148408]",2/19/15 23:30,5.68674E+17,San Francisco,Arizona
681455757,FALSE,finalized,3,2/25/15 6:37,positive,1,,,Southwest,,freehighfives,,0,,2/19/15 23:21,5.68672E+17,"Austin, TX",Central Time (US & Canada)
681455758,FALSE,finalized,3,2/25/15 8:14,positive,1,,,Southwest,,JaylynCoffin,,0,,2/19/15 22:51,5.68664E+17,Orlando Florida. (Winter Park),
681455759,FALSE,finalized,3,2/25/15 3:21,neutral,0.6974,,,Southwest,,linkster93,,0,,2/19/15 22:30,5.68659E+17,,
681455760,FALSE,finalized,3,2/25/15 7:51,negative,0.646,Customer Service Issue,0.646,Southwest,,ProShunks,,0,,2/19/15 21:58,5.68651E+17,,
681455761,FALSE,finalized,3,2/25/15 9:25,negative,0.6524,Can't Tell,0.6524,Southwest,,Yaardiegurl,,0,,2/19/15 21:34,5.68645E+17,Merica,Alaska
681455762,FALSE,finalized,3,2/25/15 6:10,negative,1,Bad Flight,0.6632,Southwest,,dotcomjohn,,0,,2/19/15 21:15,5.6864E+17,,
681455763,FALSE,finalized,3,2/25/15 9:29,positive,0.6809,,,Southwest,,jdbwaffles,,0,,2/19/15 21:13,5.68639E+17,,
681455764,FALSE,finalized,3,2/25/15 3:04,negative,0.6543,Late Flight,0.6543,Southwest,,AdamLarsenn,,0,"[36.08029523, -115.1466466]",2/19/15 21:03,5.68637E+17,Las Vegas ,
681455765,FALSE,finalized,3,2/25/15 8:00,neutral,1,,,Southwest,,HolguinAndy,,0,"[35.0557688, -78.9702049]",2/19/15 20:38,5.68631E+17,,
681455766,FALSE,finalized,3,2/25/15 10:24,negative,1,Bad Flight,1,Southwest,,ViroSciCollie,,0,"[32.8405223, -96.8149248]",2/19/15 20:34,5.6863E+17,"New York, NY",Eastern Time (US & Canada)
681455767,FALSE,finalized,3,2/25/15 9:42,negative,0.66,Customer Service Issue,0.35,Southwest,,teachermohler,,0,,2/19/15 20:33,5.6863E+17,,
681455768,FALSE,finalized,3,2/25/15 8:23,negative,1,Late Flight,1,Southwest,,_ItsMeHollywood,,0,,2/19/15 20:25,5.68627E+17,,
681455769,FALSE,finalized,3,2/25/15 1:22,positive,0.6609,,,Southwest,,allymbeck,,0,,2/19/15 20:13,5.68625E+17,,
681455770,FALSE,finalized,3,2/25/15 2:37,neutral,1,,,Southwest,,sick_beat_swift,,0,,2/19/15 20:06,5.68623E+17,,
681455771,FALSE,finalized,3,2/25/15 7:45,positive,0.7172,,,Southwest,,sick_beat_swift,,0,,2/19/15 20:05,5.68622E+17,,
681455772,FALSE,finalized,3,2/25/15 8:41,positive,0.6484,,,Southwest,,geekstiel,,0,,2/19/15 20:01,5.68621E+17,,Atlantic Time (Canada)
681455773,FALSE,finalized,3,2/25/15 6:07,positive,1,,,Southwest,,sick_beat_swift,,0,,2/19/15 20:00,5.68621E+17,,
681455774,FALSE,finalized,3,2/25/15 3:30,negative,1,Late Flight,1,Southwest,,PeterSanto29,,0,,2/19/15 19:48,5.68618E+17,"boston, ma",Central Time (US & Canada)
681455775,FALSE,finalized,3,2/25/15 3:12,negative,1,Cancelled Flight,0.6806,Southwest,,KojiFox,,0,,2/19/15 19:44,5.68617E+17,New York City,Eastern Time (US & Canada)
681455776,FALSE,finalized,3,2/25/15 9:55,positive,1,,,Southwest,,lauraannB85,,0,,2/19/15 19:37,5.68615E+17,North Carolina,Eastern Time (US & Canada)
681455777,FALSE,finalized,3,2/25/15 1:27,positive,1,,,Southwest,,THlSICKBEAT,,0,,2/19/15 19:34,5.68615E+17,,
681455778,FALSE,finalized,3,2/25/15 9:52,neutral,0.6236,,,Southwest,,DSims3,,0,"[32.80223908, -117.2312804]",2/19/15 19:31,5.68614E+17,"San Diego, California",Pacific Time (US & Canada)
681455779,FALSE,finalized,3,2/25/15 3:58,negative,1,Bad Flight,0.6771,Southwest,,JatinAShah,,0,,2/19/15 19:30,5.68614E+17,"Nashville, TN",Central Time (US & Canada)
681455780,FALSE,finalized,3,2/25/15 1:58,neutral,1,,,Southwest,,_YohoKa_,,0,,2/19/15 19:28,5.68613E+17,a cell tower,Mountain Time (US & Canada)
681455781,FALSE,finalized,3,2/25/15 7:14,negative,0.66,Late Flight,0.66,Southwest,,PlaneyJanie,,0,,2/19/15 19:23,5.68612E+17,,
681455782,FALSE,finalized,3,2/25/15 1:57,negative,1,Late Flight,1,Southwest,,MickeySnowflake,,0,,2/19/15 19:22,5.68612E+17,N 30еЎ23' 0'' / W 97еЎ44' 0'',
681455783,FALSE,finalized,3,2/25/15 4:32,negative,1,Late Flight,1,Southwest,,collmac22,,0,,2/19/15 19:21,5.68611E+17,Chicago,Central Time (US & Canada)
681455784,FALSE,finalized,3,2/25/15 3:53,negative,1,Bad Flight,0.3596,Southwest,,originalwecky,,0,,2/19/15 19:21,5.68611E+17,,
681455785,FALSE,finalized,3,2/25/15 3:52,negative,1,Damaged Luggage,1,Southwest,,pwdersno,,0,,2/19/15 19:13,5.68609E+17,Seattle,
681455786,FALSE,finalized,3,2/25/15 7:38,positive,0.6252,,,Southwest,,CalbynSevilla,,0,,2/19/15 19:05,5.68607E+17,,
681455787,FALSE,finalized,3,2/25/15 2:45,positive,1,,,Southwest,,MattChrisEd,,0,,2/19/15 18:59,5.68606E+17,City of Angels,Pacific Time (US & Canada)
681455788,FALSE,finalized,3,2/25/15 8:12,neutral,1,,,Southwest,,itsjessme_,,0,,2/19/15 18:58,5.68606E+17,,Alaska
681455789,FALSE,finalized,3,2/25/15 3:40,neutral,1,,,Southwest,,newt_ripley,,0,,2/19/15 18:57,5.68605E+17,"Hollywood, CA",Pacific Time (US & Canada)
681455790,FALSE,finalized,3,2/25/15 3:23,neutral,1,,,Southwest,,Karima_Hersi,,0,,2/19/15 18:55,5.68605E+17,"Ottawa,Canada ",Central Time (US & Canada)
681455791,FALSE,finalized,3,2/25/15 7:45,negative,1,Customer Service Issue,0.6803,Southwest,,julianguilfoyle,,0,,2/19/15 18:55,5.68605E+17,"Springboro, Ohio",Atlantic Time (Canada)
681455792,FALSE,finalized,3,2/25/15 4:21,negative,1,Can't Tell,0.6667,Southwest,,mrssuperdimmock,,0,,2/19/15 18:53,5.68604E+17,"Lake Arrowhead, CA",Pacific Time (US & Canada)
681455793,FALSE,finalized,3,2/25/15 2:14,neutral,1,,,Southwest,,bhammock,,0,,2/19/15 18:28,5.68598E+17,"Queenstown, MD",Eastern Time (US & Canada)
681455794,FALSE,finalized,3,2/25/15 3:38,negative,0.691,Customer Service Issue,0.348,Southwest,,geekstiel,,0,,2/19/15 18:20,5.68596E+17,,Atlantic Time (Canada)
681455795,FALSE,finalized,3,2/25/15 6:28,negative,1,Late Flight,0.6412,Southwest,,bluefig,,0,,2/19/15 18:07,5.68593E+17,"camas, wa",Alaska
681455796,FALSE,finalized,3,2/25/15 7:51,positive,1,,,Southwest,,iknowmatt2,,0,,2/19/15 18:00,5.68591E+17,~~ Rhode Island ~~,Eastern Time (US & Canada)
681455797,FALSE,finalized,3,2/25/15 7:06,negative,1,Bad Flight,0.6882,Southwest,,freehighfives,,0,,2/19/15 17:59,5.68591E+17,"Austin, TX",Central Time (US & Canada)
681455798,FALSE,finalized,3,2/25/15 6:03,positive,1,,,Southwest,,johnpitzel,,0,,2/19/15 17:55,5.6859E+17,"Kansas City, Missouri",Central Time (US & Canada)
681455799,FALSE,finalized,3,2/25/15 0:39,negative,0.6806,Late Flight,0.6806,Southwest,,paindocsteve,,0,"[39.29345234, -94.71996208]",2/19/15 17:55,5.6859E+17,,Eastern Time (US & Canada)
681455800,FALSE,finalized,3,2/25/15 1:55,negative,1,Can't Tell,0.6709,Southwest,,bfitnbfab,,0,,2/19/15 17:52,5.68589E+17,"Philadelphia, PA",Eastern Time (US & Canada)
681455801,FALSE,finalized,3,2/25/15 5:44,negative,1,Late Flight,0.6768,Southwest,,kgLate Flightshow10,,0,,2/19/15 17:47,5.68588E+17,'Zona,
681455802,FALSE,finalized,3,2/25/15 2:25,negative,1,Flight Attendant Complaints,1,Southwest,,kgLate Flightshow10,,0,,2/19/15 17:46,5.68587E+17,'Zona,
681455803,FALSE,finalized,3,2/25/15 6:28,negative,1,Can't Tell,0.6848,Southwest,,bfitnbfab,,0,,2/19/15 17:46,5.68587E+17,"Philadelphia, PA",Eastern Time (US & Canada)
681455804,FALSE,finalized,3,2/25/15 8:47,negative,1,Late Flight,1,Southwest,,kgLate Flightshow10,,0,,2/19/15 17:45,5.68587E+17,'Zona,
681455805,FALSE,finalized,3,2/25/15 2:05,negative,1,Late Flight,0.6844,Southwest,,MySnobbyCX,,0,,2/19/15 17:44,5.68587E+17,,
681455806,FALSE,finalized,3,2/25/15 0:54,neutral,0.689,,0,Southwest,,Grime145,,0,,2/19/15 17:41,5.68586E+17,,Eastern Time (US & Canada)
681455807,FALSE,finalized,3,2/25/15 6:22,positive,1,,,Southwest,,Salem_Eways,,0,,2/19/15 17:38,5.68585E+17,,
681455808,FALSE,finalized,3,2/25/15 8:17,positive,1,,,Southwest,,YavesEllis,,0,,2/19/15 17:32,5.68584E+17,"МПT: 34.621818,-82.614032",Eastern Time (US & Canada)
681455809,FALSE,finalized,3,2/25/15 6:46,positive,0.6667,,,Southwest,,NormaG348,,0,,2/19/15 17:27,5.68583E+17,,
681455810,FALSE,finalized,3,2/25/15 2:06,negative,1,Customer Service Issue,1,Southwest,,CassandraWE,,0,,2/19/15 17:27,5.68583E+17,,Quito
681455811,FALSE,finalized,3,2/25/15 3:40,negative,1,Customer Service Issue,1,Southwest,,CassandraWE,,0,,2/19/15 17:26,5.68582E+17,,Quito
681455812,FALSE,finalized,3,2/25/15 0:54,neutral,1,,,Southwest,,jolexa,,0,,2/19/15 17:24,5.68582E+17,"Minnesota, USA",Central Time (US & Canada)
681455813,TRUE,golden,219,,negative,0.9658,Bad Flight,0.6623,Southwest,negative,abyrley,Bad Flight,1,,2/19/15 17:24,5.68582E+17,"Raleigh, NC",
681455814,FALSE,finalized,3,2/25/15 4:55,positive,0.6344,,0,Southwest,,ksteinkamp,,0,,2/19/15 17:16,5.6858E+17,Iowa,Central Time (US & Canada)
681455816,FALSE,finalized,3,2/25/15 6:00,negative,0.6603,Can't Tell,0.6603,Southwest,,looselydraped,,0,,2/19/15 17:10,5.68578E+17,,Central Time (US & Canada)
681455817,FALSE,finalized,3,2/25/15 2:38,negative,1,Cancelled Flight,0.6547,Southwest,,looselydraped,,0,,2/19/15 17:09,5.68578E+17,,Central Time (US & Canada)
681455818,FALSE,finalized,3,2/25/15 3:50,neutral,1,,,Southwest,,itsjessme_,,1,,2/19/15 17:09,5.68578E+17,,Alaska
681455819,FALSE,finalized,3,2/25/15 4:10,positive,1,,,Southwest,,NickStewart140,,0,,2/19/15 16:58,5.68575E+17,Northern Virginia,Eastern Time (US & Canada)
681455820,FALSE,finalized,3,2/25/15 5:37,negative,1,Can't Tell,0.3506,Southwest,,Grime145,,0,,2/19/15 16:57,5.68575E+17,,Eastern Time (US & Canada)
681455821,FALSE,finalized,3,2/25/15 7:50,negative,1,Bad Flight,1,Southwest,,John_Corl,,0,,2/19/15 16:56,5.68575E+17,"Rochester, NY",Quito
681455822,FALSE,finalized,3,2/25/15 3:19,negative,1,Late Flight,1,Southwest,,John_Corl,,2,,2/19/15 16:55,5.68575E+17,"Rochester, NY",Quito
681455823,FALSE,finalized,3,2/25/15 3:58,positive,1,,,Southwest,,CWiesmore,,0,"[36.0931536, -86.6973554]",2/19/15 16:51,5.68574E+17,Chicago,Central Time (US & Canada)
681455824,FALSE,finalized,3,2/25/15 3:26,positive,1,,,Southwest,,destryfields,,0,,2/19/15 16:49,5.68573E+17,Chicago,Pacific Time (US & Canada)
681455825,FALSE,finalized,3,2/25/15 3:16,positive,1,,,Southwest,,walterbiscardi,,0,,2/19/15 16:47,5.68573E+17,Atlanta,Eastern Time (US & Canada)
681455826,FALSE,finalized,3,2/25/15 9:38,negative,1,Bad Flight,0.3553,Southwest,,CWiesmore,,0,"[36.1293776, -86.6699252]",2/19/15 16:44,5.68572E+17,Chicago,Central Time (US & Canada)
681455827,FALSE,finalized,3,2/25/15 7:11,neutral,1,,,Southwest,,hvroberts,,0,,2/19/15 16:42,5.68571E+17,"МПT: 33.648576,-117.898653",Pacific Time (US & Canada)
681455828,FALSE,finalized,3,2/25/15 4:28,negative,1,Late Flight,1,Southwest,,MichaelALopezJr,,0,,2/19/15 16:41,5.68571E+17,"San Antonio, TX",Central Time (US & Canada)
681455829,FALSE,finalized,3,2/25/15 8:48,negative,1,Flight Booking Problems,1,Southwest,,John_Corl,,0,,2/19/15 16:41,5.68571E+17,"Rochester, NY",Quito
681455830,FALSE,finalized,3,2/25/15 8:08,positive,1,,,Southwest,,AMiltx3,,0,,2/19/15 16:38,5.6857E+17,,Central Time (US & Canada)
681455831,FALSE,finalized,3,2/25/15 3:56,negative,1,Lost Luggage,0.6606,Southwest,,lillcheeks,,0,,2/19/15 16:37,5.6857E+17,,
681455832,FALSE,finalized,3,2/25/15 2:30,positive,1,,,Southwest,,DStein026,,0,,2/19/15 16:32,5.68569E+17,,
681455833,FALSE,finalized,3,2/25/15 8:13,positive,0.6819,,,Southwest,,itsjessme_,,0,,2/19/15 16:26,5.68567E+17,,Alaska
681455834,FALSE,finalized,3,2/25/15 5:56,neutral,0.6667,,0,Southwest,,mikeroblescomic,,0,,2/19/15 16:22,5.68566E+17,New York City/San Antonio,Central Time (US & Canada)
681455835,FALSE,finalized,3,2/25/15 6:07,neutral,1,,,Southwest,,geekstiel,,0,,2/19/15 16:19,5.68566E+17,,Atlantic Time (Canada)
681455836,FALSE,finalized,3,2/25/15 3:48,neutral,1,,,Southwest,,AdrienneCorn,,0,,2/19/15 16:18,5.68565E+17,Nashville/Franklin,Central Time (US & Canada)
681455837,FALSE,finalized,3,2/25/15 5:48,negative,0.6636,Bad Flight,0.6636,Southwest,,hwulczyn,,0,,2/19/15 16:11,5.68564E+17,,Eastern Time (US & Canada)
681455838,FALSE,finalized,3,2/25/15 7:32,neutral,0.6769,,0,Southwest,,martr152,,0,,2/19/15 16:10,5.68563E+17,,
681455839,FALSE,finalized,3,2/25/15 3:50,negative,1,Late Flight,1,Southwest,,MySnobbyCX,,0,,2/19/15 16:08,5.68563E+17,,
681455840,FALSE,finalized,3,2/25/15 8:44,positive,1,,,Southwest,,bjpoppe,,0,,2/19/15 16:08,5.68563E+17,"Columbus, Ohio",Eastern Time (US & Canada)
681455841,FALSE,finalized,3,2/25/15 7:26,positive,1,,,Southwest,,md11pilotms,,0,,2/19/15 16:07,5.68563E+17,,Eastern Time (US & Canada)
